Relatório de vias;;;;;;;;;;;;;;;
2019 - 20201 - 2021;;;;;;;;;;;;;;;
LATITUDE;LONGITUDE;DATA DA MONITORAÇÃO;SENTIDO GEOGRÁFICO;UF;Município;VIA MONITORADA POR CAMERAS;POSSUI COMERCIO AMBILANTE;ZONA;VITIMA FATAL;MEDIA DE VEICULOS;PASSAGEM DE VEICULOS PESADOS;POLICIAMENTO RODOVIARIO;OCORRENCIAS DIARIAS;;
-22,79187965;-43,01726151;01/07/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;112;1;2;31;;
-22,79192925;-43,01740265;02/07/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;185;1;3;105;;
-22,79167714;-43,01898345;03/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;180;1;2;77;;
-22,79156308;-43,01808424;04/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;124;0;1;110;;
-22,79167405;-43,01904783;05/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;100;0;3;67;;
-22,7917337;-43,01913299;06/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;148;1;3;113;;
-22,79173927;-43,01932544;07/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;162;1;1;26;;
-22,79177141;-43,01956482;08/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;198;1;2;129;;
-22,7918796;-43,01986389;09/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;199;0;3;28;;
-22,79187836;-43,01999766;10/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;213;0;3;100;;
-22,79186445;-43,02011099;11/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;105;1;1;46;;
-22,79190587;-43,0202565;12/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;157;0;3;128;;
-22,79191112;-43,02041642;13/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;27;0;3;28;;
-22,79192009;-43,02048214;14/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;99;0;3;48;;
-22,7925616;-43,0205838;15/07/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;21;0;3;124;;
-22,7926139;-43,0206894;16/07/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;160;1;3;80;;
-22,79260937;-43,02076913;17/07/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;36;0;1;28;;
-22,79262328;-43,02080099;18/07/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;168;0;2;107;;
-22,79201889;-43,02087402;19/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;25;0;3;62;;
-22,7926613;-43,02089654;20/07/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;25;1;3;106;;
-22,79285603;-43,02485883;21/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;201;0;2;16;;
-22,79277598;-43,0246694;22/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;215;1;3;77;;
-22,79344177;-43,02568054;23/07/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;27;1;3;36;;
-22,79311196;-43,02571714;24/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;195;1;1;51;;
-22,79338922;-43,02735697;25/07/2021;Norte/Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;41;1;2;64;;
-22,79326744;-43,02733585;26/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;24;0;3;31;;
-22,79337871;-43,027476;27/07/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;183;0;1;35;;
-22,79332833;-43,02771572;28/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;50;0;3;28;;
-22,79401398;-43,02802658;29/07/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;150;1;3;75;;
-22,79332678;-43,02781932;30/07/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;63;1;3;42;;
-22,79336047;-43,0279655;31/07/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;153;1;2;68;;
-22,79403877;-43,02813721;01/08/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;125;0;1;52;;
-22,79340313;-43,02842852;02/08/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;98;0;3;116;;
-22,79411697;-43,02852631;03/08/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;32;1;3;30;;
-22,79353511;-43,0286156;04/08/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;141;1;1;79;;
-22,79417229;-43,02865219;05/08/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;85;1;2;123;;
-22,79419136;-43,02885437;06/08/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;14;0;1;119;;
-22,79419708;-43,02898407;07/08/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;138;1;2;96;;
-22,7942524;-43,02904511;08/08/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;105;0;2;87;;
-22,79428673;-43,02972031;09/08/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;198;0;2;85;;
-22,79369089;-43,02941389;10/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;185;0;1;129;;
-22,79372273;-43,02957751;11/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;175;0;3;119;;
-22,79414835;-43,03190432;12/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;105;0;2;68;;
-22,79474768;-43,03168841;13/08/2021;Norte/Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;63;1;3;30;;
-22,79413846;-43,03205051;14/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;32;1;3;27;;
-22,79422748;-43,03218864;15/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;27;0;3;55;;
-22,79411497;-43,03222787;16/08/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;201;0;2;59;;
-22,79426024;-43,03225938;17/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;136;0;3;83;;
-22,79422871;-43,03237204;18/08/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;77;0;3;90;;
-22,79444415;-43,0325276;19/08/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;244;1;3;67;;
-22,79465681;-43,03228185;20/08/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;114;0;1;20;;
-22,7949353;-43,03516019;21/08/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;24;0;1;59;;
-22,79548795;-43,03547971;22/08/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;21;1;3;53;;
-22,79493715;-43,03584784;23/08/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;83;1;1;36;;
-22,79500515;-43,0360594;24/08/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;218;0;1;79;;
-22,79560509;-43,03667631;25/08/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;79;0;1;22;;
-22,79566012;-43,03678133;26/08/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;212;1;2;44;;
-22,79517546;-43,03750008;27/08/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;173;1;1;43;;
-22,79578578;-43,03758505;28/08/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;106;0;1;78;;
-22,79519462;-43,03768381;29/08/2021;Norte/Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;240;0;1;124;;
-22,79528828;-43,03784676;30/08/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;76;1;2;129;;
-22,7953742;-43,03824004;31/08/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;69;0;1;78;;
-22,79583626;-43,03824849;15/05/2021;Norte;RJ;São Gonçalo;Sim;3;Urbana;Vitima Fatal;70;1;1;64;;
-22,79646219;-43,04311361;18/05/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;1;81;;
-22,79678754;-43,04187996;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;3;53;;
-22,7968224;-43,04218964;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;2;111;;
-22,79667268;-43,04389078;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;3;77;;
-22,79672708;-43,04409597;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;22;;
-22,79679108;-43,04417801;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;1;70;;
-22,79691346;-43,04433972;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;3;25;;
-22,7968331;-43,04428641;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;88;;
-22,7977959;-43,04750942;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;68;;
-22,79810622;-43,04838516;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;1;12;;
-22,79814392;-43,04847267;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;22;;
-22,79825087;-43,0489729;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;1;17;;
-22,79839583;-43,04904599;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;1;89;;
-22,79837141;-43,04913819;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;2;34;;
-22,79838779;-43,04921698;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;2;32;;
-22,79841344;-43,04927398;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;126;;
-22,7984595;-43,0493246;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;25;;
-22,79849411;-43,0493997;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;117;;
-22,79854635;-43,04961797;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;1;2;45;;
-22,79916358;-43,04919787;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;3;50;;
-22,79923158;-43,04933935;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;2;79;;
-22,79855469;-43,04976717;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;25;;
-22,79866813;-43,049968;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;3;74;;
-22,79869687;-43,05001628;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;72;;
-22,7993825;-43,04976522;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;42;;
-22,79875405;-43,05012826;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;3;56;;
-22,79947576;-43,04990429;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;49;;
-22,79947988;-43,04998755;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;45;;
-22,79903686;-43,05069789;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;86;;
-22,79965564;-43,05036865;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;67;;
-22,7991132;-43,05080317;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;40;;
-22,79971591;-43,05073578;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;26;;
-22,79979411;-43,05081926;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;128;;
-22,79993845;-43,05106401;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;78;;
-22,79954932;-43,05179995;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;117;;
-22,80012153;-43,05159687;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;82;;
-22,79956384;-43,05182241;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;62;;
-22,7996476;-43,05195719;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;1;32;;
-22,79965595;-43,05205341;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;90;;
-22,80004693;-43,05220529;18/05/2021;Norte/Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;0;2;51;;
-22,79990909;-43,05256136;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;0;3;107;;
-22,79986612;-43,05243865;18/05/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;1;75;;
-22,80002375;-43,05292614;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;3;112;;
-22,80012513;-43,05301666;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;2;23;;
-22,80057574;-43,05272435;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;2;21;;
-22,8006758;-43,05282056;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;3;56;;
-22,80068968;-43,05287719;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;1;90;;
-22,80011246;-43,05233806;18/05/2021;Norte/Sul;RJ;São Gonçalo;Sim;3;Urbana;Vitima Fatal;70;0;2;54;;
-22,80080463;-43,05304444;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;3;105;;
-22,80086599;-43,05317961;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;87;;
-22,80079614;-43,05324666;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;84;;
-22,80058071;-43,05398762;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;2;127;;
-22,80098097;-43,05483118;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;3;44;;
-22,80113396;-43,05380087;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;3;46;;
-22,80106164;-43,05496529;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;18;;
-22,80109965;-43,05507023;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;39;;
-22,80097633;-43,05356853;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;1;105;;
-22,80135897;-43,05420086;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;42;;
-22,80148167;-43,05444058;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;56;;
-22,80159788;-43,05597547;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;3;103;;
-22,80149712;-43,05591177;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;125;;
-22,80165908;-43,05606365;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;55;;
-22,80171409;-43,05617899;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;50;;
-22,80180033;-43,05632517;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;107;;
-22,8018507;-43,05643916;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;73;;
-22,80183494;-43,05653304;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;3;57;;
-22,80194435;-43,05665541;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;1;112;;
-22,8020244;-43,05674091;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;20;;
-22,80209351;-43,05680847;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;100;;
-22,80239066;-43,05626985;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;33;;
-22,80216349;-43,05681333;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;42;;
-22,80216225;-43,05691458;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;1;123;;
-22,80245278;-43,05635266;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;1;42;;
-22,80248029;-43,05641536;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;58;;
-22,80220795;-43,05700302;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;113;;
-22,8025523;-43,05647939;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;108;;
-22,80226326;-43,05708695;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;24;;
-22,80265244;-43,05661082;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;31;;
-22,80232239;-43,05717087;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;1;130;;
-22,80290588;-43,05713989;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;40;;
-22,8048728;-43,06051008;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;23;;
-22,80486488;-43,0606842;18/05/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;1;94;;
-22,80563032;-43,06141499;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;2;125;;
-22,80589488;-43,06198061;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;90;0;2;12;;
-22,80567854;-43,06157626;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;85;;
-22,80564499;-43,06241989;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;33;;
-22,80611834;-43,0625147;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;3;129;;
-22,80667342;-43,06416761;17/05/2021;Norte/Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;2;30;;
-22,80680415;-43,06409955;17/05/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;1;107;;
-22,80689533;-43,0647691;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;37;;
-22,80693829;-43,0648727;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;78;;
-22,80746651;-43,0654335;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;1;65;;
-22,80750232;-43,06571759;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;3;118;;
-22,80748749;-43,06576956;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;2;95;;
-22,80755085;-43,06607433;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;96;;
-22,80762286;-43,06619804;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;34;;
-22,80825234;-43,06704712;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;1;107;;
-22,80833244;-43,06713486;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;1;28;;
-22,80875206;-43,06742096;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;74;;
-22,80942993;-43,06757435;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;3;103;;
-22,80979894;-43,06827072;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;128;;
-22,80974857;-43,06900296;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;42;;
-22,81012005;-43,0688199;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;3;103;;
-22,810422;-43,07027735;17/05/2021;Norte/Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;2;125;;
-22,81066275;-43,07050366;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;114;;
-22,81122801;-43,07059485;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;3;67;;
-22,80994296;-43,06881957;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;3;28;;
-22,81139026;-43,07172339;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;1;104;;
-22,81181336;-43,07192858;17/05/2021;Canteiro central;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;22;;
-22,81195954;-43,07183906;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;2;115;;
-22,81190113;-43,07240535;17/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;79;;
-22,81206709;-43,07278823;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;1;69;;
-22,81208285;-43,07292905;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;3;113;;
-22,81220987;-43,07289854;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;0;2;49;;
-22,81228064;-43,07298705;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;0;2;118;;
-22,81232886;-43,07308193;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;54;;
-22,81236625;-43,07315938;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;118;;
-22,81234554;-43,07324488;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;1;28;;
-22,81245804;-43,07332611;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;1;41;;
-22,81328201;-43,0741806;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;110;;
-22,81387132;-43,07389196;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;1;126;;
-22,8144001;-43,07465974;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;3;38;;
-22,81476724;-43,0749169;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;1;123;;
-22,81489272;-43,07501748;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;1;2;12;;
-22,81504817;-43,07527129;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;107;;
-22,8151177;-43,07534438;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;1;51;;
-22,8152271;-43,07543088;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;1;52;;
-22,81545023;-43,0756944;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;1;3;117;;
-22,81550308;-43,07578225;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;0;2;24;;
-22,81569901;-43,07599615;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;3;39;;
-22,81604267;-43,07644241;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;2;49;;
-22,81604236;-43,07651047;18/05/2021;Norte;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;2;90;;
-22,81617463;-43,07659965;18/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;2;46;;
-22,81633069;-43,07674181;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;92;;
-22,82061765;-43,0828559;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;0;3;88;;
-22,82065566;-43,08296353;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;91;;
-22,82073787;-43,08300007;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;40;;
-22,82079782;-43,08307651;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;1;46;;
-22,82081413;-43,08318329;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Vitima Fatal;70;0;3;110;;
-22,82100796;-43,08325052;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;1;66;;
-22,82103794;-43,08330584;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;0;2;118;;
-22,82108491;-43,08338597;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Vitima Fatal;70;1;2;65;;
-22,82111334;-43,08345739;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;3;19;;
-22,8211427;-43,08351606;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;3;42;;
-22,82118596;-43,08359183;17/05/2021;Sul;RJ;São Gonçalo;Não;1;Urbana;Não fatal;70;1;1;95;;
-22,8215068;-43,0831703;18/05/2021;Norte;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;46;;
-22,82126878;-43,08358647;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;3;69;;
-22,82133584;-43,08371019;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;1;119;;
-22,82145636;-43,08387917;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;0;2;106;;
-22,82149314;-43,08391102;17/05/2021;Sul;RJ;São Gonçalo;Não;3;Urbana;Não fatal;70;1;2;42;;
-22,82156638;-43,08400221;17/05/2021;Sul;RJ;São Gonçalo;Não;2;Urbana;Vitima Fatal;70;1;2;31;;
-22,82205619;-43,08374841;17/05/2021;Norte;RJ;São Gonçalo;Não;2;Urbana;Não fatal;70;1;2;121;;
